Id_comanda,Niu_client,Niu_repartidor,Facultad_destino,Facultat_Origen,Precio,Tipo,Articulo,fecha_inicio,fecha_entrega,Estado
2997,1,2,ciencias,veterinaria,11.97,Comida,Tostadas con aguacate,2023-11-19 01:47:23,2023-11-19 01:49:02,finalizado
2998,1,2,doctorado,biociencias,17.22,Comida,Poke bowl,2023-09-15 15:44:53,2023-09-15 16:21:02,finalizado
2999,1,2,derecho,filosofia,23.16,Comida,Ramen,2023-05-06 05:38:59,2023-05-06 05:38:59,activo
3000,1,2,psicologia,economia,19.93,Comida,Pollo a la parrilla,2023-10-02 04:18:34,2023-10-02 04:18:47,activo
3001,1,2,filosofia,doctorado,17.39,Comida,Pizza 4 quesos,2023-03-05 14:40:27,2023-03-05 16:04:36,finalizado
3002,1,2,ciencias,ciencias,22.86,Comida,Sopa de miso,2023-07-03 06:14:40,2023-07-03 06:33:59,espera
3003,1,2,derecho,psicologia,13.5,Comida,Ramen,2023-08-21 06:09:55,2023-08-21 07:55:39,finalizado
3004,1,2,derecho,doctorado,19.3,Comida,Pasta carbonara,2023-06-02 18:55:50,2023-06-02 18:55:50,finalizado
3005,1,2,traduccion,psicologia,9.38,Comida,Calzone,2023-04-30 06:02:02,2023-04-30 06:26:54,finalizado
3006,1,2,filosofia,ciencias,14.5,Comida,Ensalada de frutas,2023-05-12 08:44:01,2023-05-12 11:06:53,finalizado
3007,1,2,traduccion,economia,0.0,Biblioteca,Artículo académico,2023-07-29 02:09:27,2023-07-29 02:45:58,activo
3008,1,2,ingenieria,ciencias politicas,8.78,Comida,Pizza 4 quesos,2023-01-29 01:16:51,2023-01-29 01:16:51,finalizado
3009,1,2,medicina,psicologia,16.26,Comida,Ceviche,2023-05-18 03:07:48,2023-05-18 06:32:27,finalizado
3010,1,2,ciencias,veterinaria,0.0,Biblioteca,Revista,2023-09-30 06:23:33,2023-09-30 11:16:34,finalizado
3011,1,2,psicologia,traduccion,0.0,Biblioteca,Libro,2023-07-30 19:58:13,2023-07-30 21:56:22,espera
3012,1,2,derecho,ciencias politicas,0.0,Biblioteca,Enciclopedia,2023-09-29 09:26:36,2023-09-29 10:03:10,finalizado
3013,1,2,filosofia,doctorado,22.14,Comida,Hamburguesa,2023-03-14 07:53:11,2023-03-14 08:24:01,finalizado
3014,1,2,biociencias,filosofia,0.0,Biblioteca,Guía,2023-08-07 11:19:07,2023-08-07 11:36:19,espera
3015,1,2,ingenieria,filosofia,20.57,Comida,Hamburguesa,2023-04-06 02:54:26,2023-04-06 03:15:36,finalizado
3016,1,2,ingenieria,ciencias,23.53,Comida,Sándwich de pollo,2023-08-03 21:00:33,2023-08-03 22:35:29,espera
3017,1,2,biociencias,veterinaria,14.86,Comida,Hot dog,2023-01-31 04:20:43,2023-01-31 05:30:28,activo
3018,1,2,traduccion,ingenieria,18.34,Comida,Ramen,2023-01-01 11:02:59,2023-01-01 11:21:36,finalizado
3019,1,2,filosofia,psicologia,7.48,Tienda,Cámara web,2023-08-29 21:07:21,2023-08-29 21:18:07,finalizado
3020,1,2,ciencias,doctorado,17.88,Comida,Ensalada de frutas,2023-06-05 12:09:11,2023-06-05 12:22:06,finalizado
3021,1,2,filosofia,economia,17.6,Comida,Wrap de pollo,2023-05-28 10:28:23,2023-05-28 10:51:18,finalizado
3022,1,2,biociencias,ciencias politicas,9.46,Comida,Sopa de miso,2023-07-14 19:01:18,2023-07-14 19:53:37,finalizado
3023,1,2,ciencias politicas,ciencias,16.54,Comida,Tiramisú,2023-09-27 18:05:58,2023-09-27 19:46:02,espera
3024,1,2,ciencias politicas,ciencias politicas,13.66,Comida,Poke bowl,2023-07-25 20:10:29,2023-07-25 21:20:00,activo
3025,1,2,veterinaria,ingenieria,3.81,Tienda,Lámpara de escritorio,2023-03-15 21:39:23,2023-03-16 05:39:27,espera
3026,1,2,biociencias,psicologia,0.0,Biblioteca,Guía,2023-06-04 14:03:28,2023-06-04 16:16:48,finalizado
3027,1,2,filosofia,ciencias politicas,18.58,Comida,Bagel,2023-02-04 17:48:04,2023-02-04 19:08:50,activo
3028,1,2,biociencias,biociencias,24.18,Comida,Poke bowl,2023-02-21 19:42:33,2023-02-21 21:41:30,espera
3029,1,2,psicologia,psicologia,1.78,Tienda,Teclado inalámbrico,2023-01-11 09:40:26,2023-01-11 18:58:56,activo
3030,1,2,veterinaria,ciencias politicas,17.77,Comida,Burritos,2023-04-23 17:08:36,2023-04-23 19:31:57,espera
3031,1,2,veterinaria,comunicacion,5.9,Comida,Tostadas con aguacate,2023-06-06 16:46:27,2023-06-06 17:10:08,activo
3032,1,2,doctorado,ingenieria,6.14,Tienda,Altavoces Bluetooth,2023-04-21 13:59:22,2023-04-21 18:53:44,finalizado
3033,1,2,psicologia,ingenieria,20.82,Comida,Chili con carne,2023-11-23 10:38:48,2023-11-23 10:38:48,espera
3034,1,2,veterinaria,filosofia,6.17,Comida,Hamburguesa,2023-07-25 11:25:49,2023-07-25 11:25:49,activo
3035,1,2,psicologia,ingenieria,13.41,Comida,Ramen,2023-01-14 21:33:56,2023-01-15 00:33:42,espera
3036,1,2,traduccion,comunicacion,12.83,Comida,Paella,2023-04-14 11:32:55,2023-04-14 12:09:31,espera
3037,1,2,filosofia,doctorado,5.94,Comida,Ensalada de frutas,2023-01-06 15:51:48,2023-01-06 17:43:31,finalizado
3038,1,2,traduccion,traduccion,15.25,Comida,Pollo a la parrilla,2023-02-02 05:34:56,2023-02-02 05:37:37,finalizado
3039,1,2,ciencias,comunicacion,0.0,Biblioteca,Enciclopedia,2023-11-24 18:32:09,2023-11-24 18:59:01,finalizado
3040,1,2,veterinaria,filosofia,23.43,Comida,Tostadas con aguacate,2023-05-01 18:27:21,2023-05-01 18:27:21,finalizado
3041,1,2,doctorado,comunicacion,4.06,Tienda,Auriculares inalámbricos,2023-11-21 23:10:38,2023-11-22 06:21:30,finalizado
3042,1,2,comunicacion,ingenieria,1.23,Tienda,Pinturas al óleo,2023-06-06 18:34:32,2023-06-06 20:30:04,activo
3043,1,2,ciencias,economia,12.98,Comida,Burritos,2023-05-24 07:05:34,2023-05-24 08:20:29,activo
3044,1,2,filosofia,ciencias,0.0,Biblioteca,Guía,2023-08-15 19:18:11,2023-08-15 20:09:36,finalizado
3045,1,2,ingenieria,doctorado,19.5,Comida,Bagel,2023-01-21 16:59:27,2023-01-21 19:19:02,finalizado
3046,1,2,ingenieria,derecho,1.86,Tienda,Pinturas al óleo,2023-04-06 03:58:01,2023-04-06 10:38:28,finalizado
3047,1,2,filosofia,ingenieria,8.7,Tienda,Auriculares inalámbricos,2023-06-11 18:06:38,2023-06-11 20:21:14,finalizado
3048,1,2,medicina,economia,3.62,Tienda,Pinturas al óleo,2023-06-02 12:24:45,2023-06-02 13:41:57,finalizado
3049,1,2,medicina,filosofia,5.4,Comida,Pollo a la parrilla,2023-08-24 01:11:04,2023-08-24 03:51:18,finalizado
3050,1,2,veterinaria,biociencias,5.94,Tienda,Impresora,2023-10-15 06:37:09,2023-10-15 07:17:36,finalizado
3051,1,2,filosofia,ciencias,19.49,Comida,Calzone,2023-08-26 03:24:47,2023-08-26 04:09:06,activo
3052,1,2,ingenieria,veterinaria,14.99,Comida,Ensalada de frutas,2023-08-31 20:51:55,2023-08-31 23:17:35,finalizado
3053,1,2,filosofia,ciencias politicas,18.19,Comida,Tiramisú,2023-10-25 17:00:13,2023-10-25 20:23:35,finalizado
3054,1,2,traduccion,ciencias,21.45,Comida,Paella,2023-07-16 02:32:17,2023-07-16 04:16:27,activo
3055,1,2,ciencias,traduccion,8.87,Comida,Tortilla española,2023-02-20 13:07:15,2023-02-20 13:22:23,espera
3056,1,2,doctorado,filosofia,7.33,Comida,Albóndigas,2023-04-09 00:23:25,2023-04-09 00:23:44,finalizado
3057,1,2,filosofia,biociencias,14.8,Comida,Poke bowl,2023-11-27 15:27:35,2023-11-27 16:27:05,finalizado
3058,1,2,economia,medicina,2.53,Tienda,Posits,2023-09-13 13:36:06,2023-09-13 16:14:22,espera
3059,1,2,derecho,veterinaria,0.0,Biblioteca,Enciclopedia,2023-03-01 12:40:51,2023-03-01 14:48:27,finalizado
3060,1,2,biociencias,ingenieria,24.03,Comida,Ramen,2023-11-26 13:58:03,2023-11-26 15:05:14,activo
3061,1,2,filosofia,psicologia,3.02,Tienda,Papel,2023-11-02 02:47:35,2023-11-02 18:56:58,finalizado
3062,1,2,veterinaria,biociencias,6.78,Comida,Tacos,2023-08-20 05:42:04,2023-08-20 05:42:04,finalizado
3063,1,2,veterinaria,economia,0.0,Biblioteca,Guía,2023-01-05 04:20:53,2023-01-05 06:17:41,finalizado
3064,1,2,doctorado,traduccion,24.81,Comida,Tortilla española,2023-08-07 17:41:16,2023-08-07 18:16:50,finalizado
3065,1,2,derecho,ciencias,20.08,Comida,Tacos,2023-07-15 18:25:27,2023-07-15 18:58:38,finalizado
3066,1,2,ciencias politicas,ingenieria,18.06,Comida,Bagel,2023-03-09 15:53:24,2023-03-09 17:51:03,finalizado
3067,1,2,traduccion,ingenieria,0.0,Biblioteca,Guía,2023-05-24 20:46:50,2023-05-24 21:43:06,finalizado
3068,1,2,psicologia,traduccion,21.62,Comida,Ceviche,2023-02-04 08:59:05,2023-02-04 10:58:37,espera
3069,1,2,ingenieria,psicologia,8.75,Tienda,Impresora,2023-05-15 07:39:57,2023-05-15 12:09:26,activo
3070,1,2,ingenieria,filosofia,13.92,Comida,Hot dog,2023-02-28 02:13:08,2023-02-28 02:32:03,finalizado
3071,1,2,psicologia,doctorado,8.11,Comida,Sushi,2023-08-07 11:58:06,2023-08-07 12:51:58,activo
3072,1,2,economia,veterinaria,7.26,Comida,Pizza 4 quesos,2023-09-14 23:22:24,2023-09-15 03:02:06,finalizado
3073,1,2,biociencias,veterinaria,5.03,Comida,Ramen,2023-07-05 21:19:09,2023-07-05 23:28:11,finalizado
3074,1,2,biociencias,traduccion,3.62,Tienda,Pinturas al óleo,2023-07-05 02:24:31,2023-07-05 10:01:49,finalizado
3075,1,2,ingenieria,derecho,24.12,Comida,Pollo al curry,2023-04-19 03:51:27,2023-04-19 03:51:27,activo
3076,1,2,comunicacion,traduccion,11.66,Comida,Poke bowl,2023-10-09 00:52:41,2023-10-09 04:51:53,activo
3077,1,2,comunicacion,ciencias politicas,0.0,Biblioteca,Título de libro,2023-03-13 20:32:09,2023-03-13 21:19:23,finalizado
3078,1,2,comunicacion,ciencias politicas,8.38,Tienda,Papel,2023-11-12 03:34:39,2023-11-13 00:30:20,finalizado
3079,1,2,traduccion,doctorado,9.96,Comida,Fish and chips,2023-03-27 17:24:55,2023-03-27 17:48:52,espera
3080,1,2,ingenieria,filosofia,10.87,Comida,Calzone,2023-04-23 20:47:45,2023-04-24 00:11:37,espera
3081,1,2,medicina,ciencias,0.0,Biblioteca,Enciclopedia,2023-09-20 03:00:41,2023-09-20 09:39:19,finalizado
3082,1,2,doctorado,ingenieria,0.0,Biblioteca,Enciclopedia,2023-04-06 07:45:08,2023-04-06 08:17:12,finalizado
3083,1,2,medicina,ciencias politicas,6.03,Tienda,Posits,2023-06-20 18:02:45,2023-06-20 18:43:35,activo
3084,1,2,comunicacion,filosofia,16.94,Comida,Burritos,2023-06-13 07:40:35,2023-06-13 07:41:38,activo
3085,1,2,psicologia,biociencias,11.24,Comida,Pollo a la parrilla,2023-10-05 02:49:45,2023-10-05 02:49:45,finalizado
3086,1,2,ciencias politicas,veterinaria,18.87,Comida,Fish and chips,2023-11-24 05:47:19,2023-11-24 08:48:10,activo
3087,1,2,ingenieria,economia,0.0,Biblioteca,Libro,2023-09-06 15:52:00,2023-09-06 17:54:03,finalizado
3088,1,2,traduccion,doctorado,0.0,Biblioteca,Título de libro,2023-11-18 07:01:11,2023-11-18 07:45:13,finalizado
3089,1,2,ciencias politicas,derecho,7.85,Comida,Pizza 4 quesos,2023-03-24 07:15:45,2023-03-24 10:07:59,activo
3090,1,2,medicina,derecho,11.37,Comida,Sándwich de pollo,2023-09-02 06:50:32,2023-09-02 07:20:49,finalizado
3091,1,2,ciencias politicas,ciencias,0.0,Biblioteca,Título de libro,2023-07-16 17:40:21,2023-07-16 18:24:44,finalizado
3092,1,2,biociencias,biociencias,6.19,Comida,Tarta de manzana,2023-07-29 03:57:34,2023-07-29 04:33:23,activo
3093,1,2,traduccion,traduccion,0.0,Biblioteca,Artículo académico,2023-05-09 02:37:16,2023-05-09 04:31:07,activo
3094,1,2,ciencias,doctorado,0.0,Biblioteca,Revista,2023-10-23 21:06:08,2023-10-23 22:08:51,finalizado
3095,1,2,filosofia,ciencias,5.63,Comida,Tiramisú,2023-01-12 04:21:29,2023-01-12 05:32:11,espera
3096,1,2,derecho,biociencias,16.69,Comida,Ceviche,2023-01-14 18:12:51,2023-01-14 20:06:07,finalizado
3097,1,2,ciencias,traduccion,15.67,Comida,Tiramisú,2023-06-04 12:49:10,2023-06-04 16:10:44,finalizado
3098,1,2,filosofia,economia,15.94,Comida,Burritos,2023-08-07 21:11:33,2023-08-08 00:59:08,finalizado
3099,1,2,filosofia,ciencias politicas,3.72,Tienda,Altavoces Bluetooth,2023-05-17 20:14:06,2023-05-18 08:19:13,finalizado
3100,1,2,veterinaria,traduccion,23.79,Comida,Sándwich de pollo,2023-02-20 09:56:53,2023-02-20 09:56:53,finalizado
3101,1,2,biociencias,medicina,0.0,Biblioteca,Guía,2023-11-04 15:22:18,2023-11-04 15:39:03,activo
3102,1,2,veterinaria,traduccion,6.83,Comida,Calzone,2023-05-30 13:31:46,2023-05-30 14:12:33,activo
3103,1,2,doctorado,doctorado,13.09,Comida,Chili con carne,2023-11-14 17:09:12,2023-11-14 19:53:56,finalizado
3104,1,2,ingenieria,derecho,22.12,Comida,Tortilla española,2023-08-21 04:41:49,2023-08-21 06:13:01,finalizado
3105,1,2,medicina,ingenieria,0.0,Biblioteca,Libro,2023-08-07 06:48:34,2023-08-07 12:08:07,finalizado
3106,1,2,biociencias,filosofia,17.51,Comida,Ramen,2023-02-15 14:43:58,2023-02-15 14:43:58,activo
3107,1,2,veterinaria,traduccion,21.95,Comida,Hamburguesa,2023-07-01 11:14:26,2023-07-01 13:02:34,finalizado
3108,1,2,traduccion,filosofia,10.09,Comida,Bagel,2023-02-04 14:06:32,2023-02-04 16:11:51,finalizado
3109,1,2,ciencias,filosofia,20.96,Comida,Poke bowl,2023-04-02 17:38:53,2023-04-02 18:21:09,espera
3110,1,2,traduccion,ciencias politicas,0.0,Biblioteca,Enciclopedia,2023-10-27 17:28:50,2023-10-27 19:48:02,finalizado
3111,1,2,ciencias politicas,filosofia,12.26,Comida,Chili con carne,2023-09-23 07:12:32,2023-09-23 07:39:34,espera
3112,1,2,traduccion,doctorado,0.0,Biblioteca,Enciclopedia,2023-06-26 03:15:27,2023-06-26 04:15:15,finalizado
3113,1,2,traduccion,economia,0.0,Biblioteca,Artículo académico,2023-09-04 23:10:38,2023-09-05 01:16:21,activo
3114,1,2,doctorado,economia,20.06,Comida,Paella,2023-04-10 06:08:51,2023-04-10 06:08:51,finalizado
3115,1,2,biociencias,ingenieria,0.0,Biblioteca,Libro,2023-04-24 01:21:41,2023-04-24 04:10:27,espera
3116,1,2,filosofia,medicina,16.45,Comida,Empanadas,2023-03-15 08:32:36,2023-03-15 08:40:40,activo
3117,1,2,filosofia,doctorado,6.11,Comida,Hamburguesa,2023-09-29 02:19:11,2023-09-29 02:19:11,finalizado
3118,1,2,biociencias,traduccion,0.0,Biblioteca,Revista,2023-02-02 06:46:08,2023-02-02 08:35:29,finalizado
3119,1,2,ciencias politicas,medicina,0.0,Biblioteca,Enciclopedia,2023-08-02 01:47:27,2023-08-02 04:05:26,finalizado
3120,1,2,derecho,psicologia,0.0,Biblioteca,Libro,2023-01-24 18:27:44,2023-01-24 18:53:34,finalizado
3121,1,2,veterinaria,veterinaria,5.99,Comida,Tiramisú,2023-05-06 14:40:38,2023-05-06 15:23:24,activo
3122,1,2,economia,psicologia,15.02,Comida,Paella,2023-08-20 00:10:44,2023-08-20 02:15:10,finalizado
3123,1,2,doctorado,derecho,12.06,Comida,Tarta de manzana,2023-04-17 08:51:45,2023-04-17 08:51:45,finalizado
3124,1,2,doctorado,biociencias,14.48,Comida,Ensalada de frutas,2023-11-11 02:13:39,2023-11-11 05:48:28,activo
3125,1,2,ciencias,biociencias,24.81,Comida,Tostadas con aguacate,2023-07-05 22:24:48,2023-07-05 23:51:51,espera
3126,1,2,ciencias politicas,doctorado,0.0,Biblioteca,Libro,2023-07-17 06:29:04,2023-07-17 09:14:29,espera
3127,1,2,biociencias,veterinaria,8.47,Comida,Tacos,2023-07-02 00:16:33,2023-07-02 01:00:01,activo
3128,1,2,medicina,ciencias politicas,0.0,Biblioteca,Revista,2023-04-23 15:44:59,2023-04-23 17:38:25,finalizado
3129,1,2,economia,medicina,0.0,Biblioteca,Enciclopedia,2023-11-19 04:37:32,2023-11-19 06:11:45,finalizado
3130,1,2,biociencias,ingenieria,6.28,Tienda,Cámara web,2023-07-07 04:14:13,2023-07-07 13:17:09,finalizado
3131,1,2,ciencias politicas,doctorado,5.23,Tienda,Pinturas al óleo,2023-06-02 11:23:25,2023-06-02 12:04:14,finalizado
3132,1,2,doctorado,psicologia,10.57,Comida,Sándwich de pollo,2023-06-30 12:58:31,2023-06-30 15:28:24,finalizado
3133,1,2,ciencias politicas,comunicacion,7.63,Tienda,Estación de carga,2023-11-22 20:46:55,2023-11-23 00:51:08,activo
3134,1,2,traduccion,medicina,0.0,Biblioteca,Revista,2023-05-20 18:10:37,2023-05-20 21:04:04,activo
3135,1,2,filosofia,comunicacion,0.0,Biblioteca,Revista,2023-07-07 08:20:07,2023-07-07 11:49:33,finalizado
3136,1,2,derecho,filosofia,17.15,Comida,Hamburguesa,2023-01-20 01:07:49,2023-01-20 02:00:23,activo
3137,1,2,doctorado,traduccion,16.99,Comida,Sándwich de pollo,2023-10-03 22:28:19,2023-10-03 22:28:19,finalizado
3138,1,2,medicina,comunicacion,17.01,Comida,Crepes,2023-05-19 00:42:08,2023-05-19 00:45:06,espera
3139,1,2,biociencias,doctorado,5.03,Comida,Pizza 4 quesos,2023-02-13 16:11:27,2023-02-13 16:30:15,activo
3140,1,2,filosofia,economia,8.29,Comida,Paella,2023-07-15 18:50:35,2023-07-15 18:50:35,activo
3141,1,2,filosofia,comunicacion,8.26,Tienda,Maletín ejecutivo,2023-09-13 05:31:19,2023-09-13 05:49:48,finalizado
3142,1,2,veterinaria,biociencias,20.82,Comida,Tiramisú,2023-07-12 21:45:43,2023-07-12 22:18:25,finalizado
3143,1,2,economia,filosofia,14.26,Comida,Sushi,2023-09-08 21:48:27,2023-09-08 22:59:41,finalizado
3144,1,2,ingenieria,ingenieria,7.41,Comida,Tiramisú,2023-11-26 09:15:09,2023-11-26 09:19:33,finalizado
3145,1,2,medicina,doctorado,0.0,Biblioteca,Enciclopedia,2023-08-11 16:50:23,2023-08-11 19:12:46,finalizado
3146,1,2,medicina,veterinaria,13.0,Comida,Pollo al curry,2023-08-10 00:50:31,2023-08-10 02:22:50,finalizado
3147,1,2,biociencias,filosofia,0.0,Biblioteca,Enciclopedia,2023-10-21 21:25:39,2023-10-22 01:17:48,finalizado
3148,1,2,biociencias,doctorado,9.7,Tienda,Pinturas al óleo,2023-08-28 04:54:35,2023-08-28 13:07:51,finalizado
3149,1,2,traduccion,biociencias,1.41,Tienda,Mochila,2023-08-23 14:35:25,2023-08-23 15:18:50,finalizado
3150,1,2,biociencias,psicologia,23.73,Comida,Empanadas,2023-02-26 07:57:59,2023-02-26 08:28:58,activo
3151,1,2,medicina,derecho,13.01,Comida,Paella,2023-02-11 04:12:00,2023-02-11 06:05:25,finalizado
3152,1,2,traduccion,traduccion,16.71,Comida,Tortilla española,2023-11-06 10:05:15,2023-11-06 10:43:18,finalizado
3153,1,2,doctorado,comunicacion,0.0,Biblioteca,Libro,2023-02-04 14:03:01,2023-02-04 19:08:56,finalizado
3154,1,2,ingenieria,ingenieria,0.0,Biblioteca,Revista,2023-01-06 15:31:23,2023-01-06 20:46:11,finalizado
3155,1,2,veterinaria,economia,0.0,Biblioteca,Título de libro,2023-09-25 01:43:48,2023-09-25 02:15:19,finalizado
3156,1,2,psicologia,comunicacion,5.79,Comida,Sopa de miso,2023-08-22 02:08:17,2023-08-22 02:15:21,finalizado
3157,1,2,ciencias,economia,14.32,Comida,Hot dog,2023-07-09 21:43:25,2023-07-09 22:20:02,finalizado
3158,1,2,economia,ciencias,12.44,Comida,Calzone,2023-06-13 08:03:46,2023-06-13 09:15:51,finalizado
3159,1,2,comunicacion,economia,0.0,Biblioteca,Revista,2023-09-01 10:21:16,2023-09-01 12:20:46,espera
3160,1,2,derecho,derecho,22.9,Comida,Pollo al curry,2023-04-14 22:37:22,2023-04-14 22:37:22,finalizado
3161,1,2,filosofia,ciencias,0.0,Biblioteca,Libro,2023-02-28 01:21:23,2023-02-28 03:10:51,finalizado
3162,1,2,filosofia,derecho,23.72,Comida,Tortilla española,2023-10-08 02:11:53,2023-10-08 04:32:49,finalizado
3163,1,2,doctorado,psicologia,5.02,Tienda,Auriculares inalámbricos,2023-11-05 08:41:48,2023-11-05 17:40:31,espera
3164,1,2,ciencias,psicologia,6.02,Comida,Pollo al curry,2023-02-26 00:03:38,2023-02-26 01:09:09,activo
3165,1,2,derecho,economia,15.07,Comida,Burritos,2023-01-30 20:25:56,2023-01-30 22:14:38,finalizado
3166,1,2,derecho,biociencias,0.0,Biblioteca,Guía,2023-03-24 00:29:37,2023-03-24 01:52:36,finalizado
3167,1,2,ciencias politicas,veterinaria,7.1,Tienda,Botella de agua,2023-10-16 18:40:25,2023-10-17 06:33:17,finalizado
3168,1,2,medicina,traduccion,7.22,Comida,Burritos,2023-04-01 23:31:16,2023-04-01 23:31:16,activo
3169,1,2,economia,ciencias,24.64,Comida,Tiramisú,2023-08-08 19:16:03,2023-08-08 19:39:24,finalizado
3170,1,2,ciencias politicas,filosofia,15.35,Comida,Sopa de miso,2023-11-04 02:09:24,2023-11-04 02:14:18,finalizado
3171,1,2,comunicacion,ciencias,11.07,Comida,Chili con carne,2023-09-23 00:12:25,2023-09-23 00:27:59,espera
3172,1,2,ciencias,veterinaria,6.16,Tienda,Mochila,2023-08-31 10:33:00,2023-09-01 03:09:54,finalizado
3173,1,2,ciencias politicas,ingenieria,8.91,Comida,Pasta carbonara,2023-08-07 22:41:16,2023-08-08 02:23:10,finalizado
3174,1,2,comunicacion,veterinaria,12.25,Comida,Ramen,2023-07-13 22:44:31,2023-07-13 23:29:31,finalizado
3175,1,2,ciencias,veterinaria,13.74,Comida,Pollo al curry,2023-08-23 12:39:40,2023-08-23 12:39:40,finalizado
3176,1,2,veterinaria,veterinaria,23.98,Comida,Sushi,2023-11-11 01:50:08,2023-11-11 04:40:39,activo
3177,1,2,traduccion,filosofia,10.35,Comida,Tostadas con aguacate,2023-10-18 13:25:37,2023-10-18 15:14:57,finalizado
3178,1,2,filosofia,ciencias,0.0,Biblioteca,Título de libro,2023-04-29 15:50:38,2023-04-29 16:14:38,finalizado
3179,1,2,doctorado,psicologia,24.53,Comida,Tiramisú,2023-04-06 17:36:26,2023-04-06 19:23:29,finalizado
3180,1,2,derecho,derecho,19.87,Comida,Ceviche,2023-03-19 12:06:44,2023-03-19 12:53:42,activo
3181,1,2,ingenieria,ingenieria,6.21,Comida,Tostadas con aguacate,2023-06-28 04:05:47,2023-06-28 06:53:46,activo
3182,1,2,ciencias politicas,traduccion,3.92,Tienda,Caja de herramientas,2023-05-09 11:00:49,2023-05-09 11:37:25,finalizado
3183,1,2,ingenieria,derecho,0.0,Biblioteca,Revista,2023-08-03 21:37:42,2023-08-04 01:36:49,finalizado
3184,1,2,medicina,ciencias,7.44,Tienda,Caja de herramientas,2023-08-14 13:34:59,2023-08-14 19:09:21,espera
3185,1,2,comunicacion,derecho,0.0,Biblioteca,Revista,2023-01-15 10:11:18,2023-01-15 11:41:46,espera
3186,1,2,economia,ciencias,0.0,Biblioteca,Libro,2023-07-01 06:30:58,2023-07-01 08:38:18,finalizado
3187,1,2,psicologia,ingenieria,9.39,Tienda,Pinturas al óleo,2023-07-28 21:28:07,2023-07-29 00:39:43,finalizado
3188,1,2,traduccion,biociencias,21.09,Comida,Poke bowl,2023-03-31 09:43:39,2023-03-31 12:08:55,finalizado
3189,1,2,ingenieria,medicina,14.54,Comida,Tiramisú,2023-01-03 02:26:37,2023-01-03 02:36:30,finalizado
3190,1,2,filosofia,derecho,0.0,Biblioteca,Guía,2023-03-31 00:05:22,2023-03-31 04:53:15,activo
3191,1,2,ciencias politicas,derecho,3.9,Tienda,Altavoces Bluetooth,2023-06-27 08:18:20,2023-06-27 12:15:20,finalizado
3192,1,2,economia,ciencias politicas,19.44,Comida,Calzone,2023-09-20 16:26:01,2023-09-20 16:26:01,finalizado
3193,1,2,ciencias politicas,ciencias politicas,12.17,Comida,Pollo al curry,2023-03-08 12:11:41,2023-03-08 12:11:41,espera
3194,1,2,filosofia,veterinaria,0.0,Biblioteca,Revista,2023-07-23 03:56:52,2023-07-23 04:18:08,finalizado
3195,1,2,filosofia,doctorado,8.59,Comida,Tortilla española,2023-11-19 23:54:37,2023-11-19 23:54:37,finalizado
3196,1,2,doctorado,veterinaria,14.12,Comida,Tarta de manzana,2023-03-31 05:23:15,2023-03-31 06:12:36,activo
3197,1,2,psicologia,psicologia,0.0,Biblioteca,Revista,2023-07-08 10:23:07,2023-07-08 11:44:00,activo
3198,1,2,derecho,derecho,2.3,Tienda,Cámara web,2023-06-26 04:36:13,2023-06-26 11:03:20,finalizado
3199,1,2,veterinaria,medicina,20.12,Comida,Ceviche,2023-07-30 01:43:46,2023-07-30 01:43:46,activo
3200,1,2,traduccion,medicina,0.0,Biblioteca,Artículo académico,2023-03-15 06:52:59,2023-03-15 09:08:06,activo
3201,1,2,ciencias politicas,biociencias,22.01,Comida,Wrap de pollo,2023-08-03 07:41:48,2023-08-03 09:24:55,finalizado
